TRANSMITPACKET,2,8,109652.000000,111540.000000,DIO,2,
TRANSMITPACKET,9,2,113021.000000,114909.000000,DIO,2,
TRANSMITPACKET,9,3,113021.000000,114909.000000,DIO,2,
TRANSMITPACKET,9,8,113021.000000,114909.000000,DIO,2,
TRANSMITPACKET,8,1,116510.000000,118398.000000,DIO,2,
TRANSMITPACKET,8,2,116510.000000,118398.000000,DIO,2,
TRANSMITPACKET,8,9,116510.000000,118398.000000,DIO,2,
TRANSMITPACKET,1,2,123904.000000,125792.000000,DIO,2,
TRANSMITPACKET,1,4,123904.000000,125792.000000,DIO,2,
TRANSMITPACKET,1,5,123904.000000,125792.000000,DIO,2,
TRANSMITPACKET,1,8,123904.000000,125792.000000,DIO,2,
TRANSMITPACKET,4,1,128033.000000,129921.000000,DIO,2,
TRANSMITPACKET,4,7,128033.000000,129921.000000,DIO,2,
TRANSMITPACKET,5,1,134044.000000,135932.000000,DIO,2,
TRANSMITPACKET,5,2,134044.000000,135932.000000,DIO,2,
TRANSMITPACKET,5,7,134044.000000,135932.000000,DIO,2,
TRANSMITPACKET,6,3,150606.000000,152494.000000,DIO,2,
TRANSMITPACKET,7,4,153049.000000,154937.000000,DIO,2,
TRANSMITPACKET,7,5,153049.000000,154937.000000,DIO,2,
TRANSMITPACKET,2,1,168446.000000,170334.000000,DIO,2,
TRANSMITPACKET,2,3,168446.000000,170334.000000,DIO,2,
TRANSMITPACKET,2,5,168446.000000,170334.000000,DIO,2,
TRANSMITPACKET,2,8,168446.000000,170334.000000,DIO,2,
TRANSMITPACKET,2,9,168446.000000,170334.000000,DIO,2,
TRANSMITPACKET,3,2,182156.000000,184044.000000,DIO,2,
TRANSMITPACKET,3,6,182156.000000,184044.000000,DIO,2,
TRANSMITPACKET,3,9,182156.000000,184044.000000,DIO,2,
TRANSMITPACKET,9,2,203122.000000,205010.000000,DIO,2,
TRANSMITPACKET,9,3,203122.000000,205010.000000,DIO,2,
TRANSMITPACKET,9,8,203122.000000,205010.000000,DIO,2,
TRANSMITPACKET,1,2,206569.000000,208457.000000,DIO,2,
TRANSMITPACKET,1,4,206569.000000,208457.000000,DIO,2,
TRANSMITPACKET,1,5,206569.000000,208457.000000,DIO,2,
TRANSMITPACKET,1,8,206569.000000,208457.000000,DIO,2,
TRANSMITPACKET,4,1,220572.000000,222460.000000,DIO,2,
TRANSMITPACKET,4,7,220572.000000,222460.000000,DIO,2,
TRANSMITPACKET,6,3,242639.000000,244527.000000,DIO,2,
TRANSMITPACKET,7,4,243322.000000,245210.000000,DIO,2,
TRANSMITPACKET,7,5,243322.000000,245210.000000,DIO,2,
TRANSMITPACKET,8,1,244743.000000,246631.000000,DIO,2,
TRANSMITPACKET,8,2,244743.000000,246631.000000,DIO,2,
TRANSMITPACKET,8,9,244743.000000,246631.000000,DIO,2,
TRANSMITPACKET,5,1,255318.000000,257206.000000,DIO,2,
TRANSMITPACKET,5,2,255318.000000,257206.000000,DIO,2,
TRANSMITPACKET,5,7,255318.000000,257206.000000,DIO,2,
TRANSMITPACKET,3,2,286370.000000,288258.000000,DIO,2,
TRANSMITPACKET,3,6,286370.000000,288258.000000,DIO,2,
TRANSMITPACKET,3,9,286370.000000,288258.000000,DIO,2,
TRANSMITPACKET,2,1,316043.000000,317931.000000,DIO,2,
TRANSMITPACKET,2,3,316043.000000,317931.000000,DIO,2,
TRANSMITPACKET,2,5,316043.000000,317931.000000,DIO,2,
TRANSMITPACKET,2,8,316043.000000,317931.000000,DIO,2,
TRANSMITPACKET,2,9,316043.000000,317931.000000,DIO,2,
TRANSMITPACKET,9,2,417662.000000,419550.000000,DIO,2,
TRANSMITPACKET,9,3,417662.000000,419550.000000,DIO,2,
TRANSMITPACKET,9,8,417662.000000,419550.000000,DIO,2,
TRANSMITPACKET,5,1,444747.000000,446635.000000,DIO,2,
TRANSMITPACKET,5,2,444747.000000,446635.000000,DIO,2,
TRANSMITPACKET,5,7,444747.000000,446635.000000,DIO,2,
TRANSMITPACKET,4,1,448644.000000,450532.000000,DIO,2,
TRANSMITPACKET,4,7,448644.000000,450532.000000,DIO,2,
TRANSMITPACKET,1,2,460586.000000,462474.000000,DIO,2,
TRANSMITPACKET,1,4,460586.000000,462474.000000,DIO,2,
TRANSMITPACKET,1,5,460586.000000,462474.000000,DIO,2,
TRANSMITPACKET,1,8,460586.000000,462474.000000,DIO,2,
TRANSMITPACKET,8,1,465402.000000,467290.000000,DIO,2,
TRANSMITPACKET,8,2,465402.000000,467290.000000,DIO,2,
TRANSMITPACKET,8,9,465402.000000,467290.000000,DIO,2,
TRANSMITPACKET,3,2,469188.000000,471076.000000,DIO,2,
TRANSMITPACKET,3,6,469188.000000,471076.000000,DIO,2,
TRANSMITPACKET,3,9,469188.000000,471076.000000,DIO,2,
TRANSMITPACKET,2,1,472037.000000,473925.000000,DIO,2,
TRANSMITPACKET,2,3,472037.000000,473925.000000,DIO,2,
TRANSMITPACKET,2,5,472037.000000,473925.000000,DIO,2,
TRANSMITPACKET,2,8,472037.000000,473925.000000,DIO,2,
TRANSMITPACKET,2,9,472037.000000,473925.000000,DIO,2,
TRANSMITPACKET,7,4,495402.000000,497290.000000,DIO,2,
TRANSMITPACKET,7,5,495402.000000,497290.000000,DIO,2,
TRANSMITPACKET,6,3,534821.000000,536709.000000,DIO,2,
TRANSMITPACKET,8,1,810549.000000,812437.000000,DIO,2,
TRANSMITPACKET,8,2,810549.000000,812437.000000,DIO,2,
TRANSMITPACKET,8,9,810549.000000,812437.000000,DIO,2,
TRANSMITPACKET,4,1,833486.000000,835374.000000,DIO,2,
TRANSMITPACKET,4,7,833486.000000,835374.000000,DIO,2,
TRANSMITPACKET,1,2,851279.000000,853167.000000,DIO,2,
TRANSMITPACKET,1,4,851279.000000,853167.000000,DIO,2,
TRANSMITPACKET,1,5,851279.000000,853167.000000,DIO,2,
TRANSMITPACKET,1,8,851279.000000,853167.000000,DIO,2,
TRANSMITPACKET,6,3,879798.000000,881686.000000,DIO,2,
TRANSMITPACKET,7,4,895018.000000,896906.000000,DIO,2,
TRANSMITPACKET,7,5,895018.000000,896906.000000,DIO,2,
TRANSMITPACKET,2,1,986145.000000,988033.000000,DIO,2,
TRANSMITPACKET,2,3,986145.000000,988033.000000,DIO,2,
TRANSMITPACKET,2,5,986145.000000,988033.000000,DIO,2,
TRANSMITPACKET,2,8,986145.000000,988033.000000,DIO,2,
TRANSMITPACKET,2,9,986145.000000,988033.000000,DIO,2,
TRANSMITPACKET,9,2,998086.000000,999974.000000,DIO,2,
TRANSMITPACKET,9,3,998086.000000,999974.000000,DIO,2,
TRANSMITPACKET,9,8,998086.000000,999974.000000,DIO,2,
TRANSMITPACKET,6,3,1001280.000000,1004128.000000,App2_SENSOR_APP-2,0,
TRANSMITPACKET,1,8,1002240.000000,1005088.000000,App1_SENSOR_APP-2,0,
TRANSMITPACKET,8,10,1005088.000000,1005099.240000,App1_SENSOR_APP-2,0,
TRANSMITPACKET,10,11,1005099.240000,1005112.560000,App1_SENSOR_APP-2,0,
TRANSMITPACKET,3,9,1006048.000000,1008896.000000,App2_SENSOR_APP-2,0,
TRANSMITPACKET,1,8,1009502.400067,1011262.400067,DAO,1,
TRANSMITPACKET,9,8,1012898.000000,1015746.000000,App2_SENSOR_APP-2,0,
TRANSMITPACKET,8,10,1015746.000000,1015757.240000,App2_SENSOR_APP-2,0,
TRANSMITPACKET,10,11,1015757.240000,1015770.560000,App2_SENSOR_APP-2,0,
TRANSMITPACKET,3,9,1018649.906796,1020409.906796,DAO,2,
TRANSMITPACKET,5,2,1019945.013459,1021705.013459,DAO,1,
TRANSMITPACKET,4,1,1021803.800134,1023563.800134,DAO,1,
TRANSMITPACKET,2,8,1022346.013459,1024106.013459,DAO,2,
TRANSMITPACKET,5,1,1025546.013459,1027434.013459,DIO,2,
TRANSMITPACKET,5,2,1025546.013459,1027434.013459,DIO,2,
TRANSMITPACKET,5,7,1025546.013459,1027434.013459,DIO,2,
TRANSMITPACKET,6,3,1032312.306864,1034072.306864,DAO,2,
TRANSMITPACKET,5,2,1033426.013459,1035186.013459,DAO,2,
TRANSMITPACKET,7,5,1044555.413526,1046315.413526,DAO,2,
TRANSMITPACKET,7,5,1050797.413526,1052557.413526,DAO,2,
TRANSMITPACKET,3,2,1056325.000000,1058213.000000,DIO,2,
TRANSMITPACKET,3,6,1056325.000000,1058213.000000,DIO,2,
TRANSMITPACKET,3,9,1056325.000000,1058213.000000,DIO,2,
TRANSMITPACKET,3,9,1067794.226783,1069554.226783,DAO,2,
TRANSMITPACKET,2,8,1070200.400067,1071960.400067,DAO,2,
TRANSMITPACKET,8,1,1686420.000000,1688308.000000,DIO,2,
TRANSMITPACKET,8,2,1686420.000000,1688308.000000,DIO,2,
TRANSMITPACKET,8,9,1686420.000000,1688308.000000,DIO,2,
TRANSMITPACKET,6,3,1703991.000000,1705879.000000,DIO,2,
TRANSMITPACKET,2,1,1706213.000000,1708101.000000,DIO,2,
TRANSMITPACKET,2,3,1706213.000000,1708101.000000,DIO,2,
TRANSMITPACKET,2,5,1706213.000000,1708101.000000,DIO,2,
TRANSMITPACKET,2,8,1706213.000000,1708101.000000,DIO,2,
TRANSMITPACKET,2,9,1706213.000000,1708101.000000,DIO,2,
TRANSMITPACKET,1,2,1717696.000000,1719584.000000,DIO,2,
TRANSMITPACKET,1,4,1717696.000000,1719584.000000,DIO,2,
TRANSMITPACKET,1,5,1717696.000000,1719584.000000,DIO,2,
TRANSMITPACKET,1,8,1717696.000000,1719584.000000,DIO,2,
TRANSMITPACKET,5,1,1721185.000000,1723073.000000,DIO,2,
TRANSMITPACKET,5,2,1721185.000000,1723073.000000,DIO,2,
TRANSMITPACKET,5,7,1721185.000000,1723073.000000,DIO,2,
TRANSMITPACKET,9,2,1789314.000000,1791202.000000,DIO,2,
TRANSMITPACKET,9,3,1789314.000000,1791202.000000,DIO,2,
TRANSMITPACKET,9,8,1789314.000000,1791202.000000,DIO,2,
TRANSMITPACKET,7,4,1935677.000000,1937565.000000,DIO,2,
TRANSMITPACKET,7,5,1935677.000000,1937565.000000,DIO,2,
TRANSMITPACKET,1,8,2001600.000000,2004448.000000,App1_SENSOR_APP-3,0,
TRANSMITPACKET,8,10,2004448.000000,2004459.240000,App1_SENSOR_APP-3,0,
TRANSMITPACKET,10,11,2004459.240000,2004472.560000,App1_SENSOR_APP-3,0,
TRANSMITPACKET,6,3,2002560.000000,2005408.000000,App2_SENSOR_APP-3,0,
TRANSMITPACKET,3,9,2006368.000000,2009216.000000,App2_SENSOR_APP-3,0,
TRANSMITPACKET,2,8,2009595.800134,2011355.800134,DAO,2,
TRANSMITPACKET,9,8,2011777.000000,2013537.000000,DAO,2,
TRANSMITPACKET,4,1,2011989.000000,2013877.000000,DIO,2,
TRANSMITPACKET,4,7,2011989.000000,2013877.000000,DIO,2,
TRANSMITPACKET,1,8,2014198.000000,2015958.000000,DAO,1,
TRANSMITPACKET,5,2,2018882.026917,2020642.026917,DAO,2,
TRANSMITPACKET,4,1,2021670.600269,2023430.600269,DAO,2,
TRANSMITPACKET,3,9,2022417.133580,2024177.133580,DAO,2,
TRANSMITPACKET,6,3,2032012.933714,2033772.933714,DAO,2,
TRANSMITPACKET,5,2,2034923.026917,2036683.026917,DAO,2,
TRANSMITPACKET,7,5,2042625.827052,2044385.827052,DAO,2,
TRANSMITPACKET,3,2,2044849.000000,2046737.000000,DIO,2,
TRANSMITPACKET,3,6,2044849.000000,2046737.000000,DIO,2,
TRANSMITPACKET,3,9,2044849.000000,2046737.000000,DIO,2,
TRANSMITPACKET,7,5,2049187.827052,2050947.827052,DAO,2,
TRANSMITPACKET,3,9,2066441.453566,2068201.453566,DAO,2,
TRANSMITPACKET,2,8,2069973.800134,2071733.800134,DAO,2,
TRANSMITPACKET,6,3,3001600.000000,3004448.000000,App2_SENSOR_APP-4,0,
TRANSMITPACKET,1,8,3001920.000000,3004768.000000,App1_SENSOR_APP-4,0,
TRANSMITPACKET,8,10,3004768.000000,3004779.240000,App1_SENSOR_APP-4,0,
TRANSMITPACKET,10,11,3004779.240000,3004792.560000,App1_SENSOR_APP-4,0,
TRANSMITPACKET,3,9,3005408.000000,3008256.000000,App2_SENSOR_APP-4,0,
TRANSMITPACKET,1,8,3009049.200201,3010809.200201,DAO,2,
TRANSMITPACKET,9,8,3010816.000000,3013664.000000,App2_SENSOR_APP-4,0,
TRANSMITPACKET,8,10,3013664.000000,3013675.240000,App2_SENSOR_APP-4,0,
TRANSMITPACKET,10,11,3013675.240000,3013688.560000,App2_SENSOR_APP-4,0,
TRANSMITPACKET,9,8,3014945.000000,3016705.000000,DAO,2,
TRANSMITPACKET,5,2,3017499.040376,3019259.040376,DAO,1,
TRANSMITPACKET,3,9,3018504.360363,3020264.360363,DAO,2,
TRANSMITPACKET,2,8,3020889.200201,3022649.200201,DAO,2,
TRANSMITPACKET,4,1,3020897.400403,3022657.400403,DAO,1,
TRANSMITPACKET,6,3,3030753.560564,3032513.560564,DAO,2,
TRANSMITPACKET,5,2,3033860.040376,3035620.040376,DAO,2,
TRANSMITPACKET,7,5,3043576.240577,3045336.240577,DAO,2,
TRANSMITPACKET,7,5,3049818.240577,3051578.240577,DAO,2,
TRANSMITPACKET,3,9,3066368.680349,3068128.680349,DAO,2,
TRANSMITPACKET,2,8,3070707.200201,3072467.200201,DAO,2,
TRANSMITPACKET,5,1,3124961.000000,3126849.000000,DIO,2,
TRANSMITPACKET,5,2,3124961.000000,3126849.000000,DIO,2,
TRANSMITPACKET,5,7,3124961.000000,3126849.000000,DIO,2,
TRANSMITPACKET,2,1,3166080.000000,3167968.000000,DIO,2,
TRANSMITPACKET,2,3,3166080.000000,3167968.000000,DIO,2,
TRANSMITPACKET,2,5,3166080.000000,3167968.000000,DIO,2,
TRANSMITPACKET,2,8,3166080.000000,3167968.000000,DIO,2,
TRANSMITPACKET,2,9,3166080.000000,3167968.000000,DIO,2,
TRANSMITPACKET,9,2,3387379.000000,3389267.000000,DIO,2,
TRANSMITPACKET,9,3,3387379.000000,3389267.000000,DIO,2,
TRANSMITPACKET,9,8,3387379.000000,3389267.000000,DIO,2,
TRANSMITPACKET,1,2,3425342.000000,3427230.000000,DIO,2,
TRANSMITPACKET,1,4,3425342.000000,3427230.000000,DIO,2,
TRANSMITPACKET,1,5,3425342.000000,3427230.000000,DIO,2,
TRANSMITPACKET,1,8,3425342.000000,3427230.000000,DIO,2,
TRANSMITPACKET,4,1,3446529.000000,3448417.000000,DIO,2,
TRANSMITPACKET,4,7,3446529.000000,3448417.000000,DIO,2,
TRANSMITPACKET,8,1,3539638.000000,3541526.000000,DIO,2,
TRANSMITPACKET,8,2,3539638.000000,3541526.000000,DIO,2,
TRANSMITPACKET,8,9,3539638.000000,3541526.000000,DIO,2,
TRANSMITPACKET,3,2,3612078.000000,3613966.000000,DIO,2,
TRANSMITPACKET,3,6,3612078.000000,3613966.000000,DIO,2,
TRANSMITPACKET,3,9,3612078.000000,3613966.000000,DIO,2,
TRANSMITPACKET,6,3,3844482.000000,3846370.000000,DIO,2,
TRANSMITPACKET,1,8,4000960.000000,4003808.000000,App1_SENSOR_APP-5,0,
TRANSMITPACKET,8,10,4003808.000000,4003819.240000,App1_SENSOR_APP-5,0,
TRANSMITPACKET,10,11,4003819.240000,4003832.560000,App1_SENSOR_APP-5,0,
TRANSMITPACKET,6,3,4001920.000000,4004768.000000,App2_SENSOR_APP-5,0,
TRANSMITPACKET,3,9,4006048.000000,4008896.000000,App2_SENSOR_APP-5,0,
TRANSMITPACKET,1,8,4008502.600269,4010262.600269,DAO,2,
TRANSMITPACKET,9,8,4011137.000000,4012897.000000,DAO,2,
TRANSMITPACKET,9,8,4015778.000000,4018626.000000,App2_SENSOR_APP-5,0,
TRANSMITPACKET,8,10,4018626.000000,4018637.240000,App2_SENSOR_APP-5,0,
TRANSMITPACKET,10,11,4018637.240000,4018650.560000,App2_SENSOR_APP-5,0,
TRANSMITPACKET,5,2,4017716.053835,4019476.053835,DAO,1,
TRANSMITPACKET,4,1,4018844.200537,4020604.200537,DAO,1,
TRANSMITPACKET,3,9,4020991.587146,4022751.587146,DAO,2,
TRANSMITPACKET,2,8,4024597.053835,4026357.053835,DAO,2,
TRANSMITPACKET,6,3,4031414.187414,4033174.187414,DAO,2,
TRANSMITPACKET,5,2,4033437.053835,4035197.053835,DAO,2,
TRANSMITPACKET,7,5,4042286.654103,4044046.654103,DAO,2,
TRANSMITPACKET,7,5,4049168.654103,4050928.654103,DAO,2,
TRANSMITPACKET,7,4,4053534.000000,4055422.000000,DIO,2,
TRANSMITPACKET,7,5,4053534.000000,4055422.000000,DIO,2,
TRANSMITPACKET,3,9,4065975.907132,4067735.907132,DAO,2,
TRANSMITPACKET,2,8,4071760.600269,4073520.600269,DAO,2,
TRANSMITPACKET,6,3,5000320.000000,5003168.000000,App2_SENSOR_APP-6,0,
TRANSMITPACKET,1,8,5000640.000000,5003488.000000,App1_SENSOR_APP-6,0,
TRANSMITPACKET,8,10,5003488.000000,5003499.240000,App1_SENSOR_APP-6,0,
TRANSMITPACKET,10,11,5003499.240000,5003512.560000,App1_SENSOR_APP-6,0,
TRANSMITPACKET,3,9,5004128.000000,5006976.000000,App2_SENSOR_APP-6,0,
TRANSMITPACKET,2,8,5007956.000336,5009716.000336,DAO,2,
TRANSMITPACKET,1,8,5011796.000336,5013556.000336,DAO,2,
TRANSMITPACKET,3,9,5016758.813929,5018518.813929,DAO,2,
TRANSMITPACKET,5,2,5017933.067293,5019693.067293,DAO,1,
TRANSMITPACKET,4,1,5020311.000671,5022071.000671,DAO,2,
TRANSMITPACKET,9,8,5020759.813929,5023607.813929,App2_SENSOR_APP-6,0,
TRANSMITPACKET,8,10,5023607.813929,5023619.053929,App2_SENSOR_APP-6,0,
TRANSMITPACKET,10,11,5023619.053929,5023632.373929,App2_SENSOR_APP-6,0,
TRANSMITPACKET,9,8,5024568.813929,5026328.813929,DAO,2,
TRANSMITPACKET,6,3,5030154.814264,5031914.814264,DAO,2,
TRANSMITPACKET,5,2,5033014.067293,5034774.067293,DAO,2,
TRANSMITPACKET,7,5,5040997.067629,5042757.067629,DAO,2,
TRANSMITPACKET,7,5,5046919.067629,5048679.067629,DAO,2,
TRANSMITPACKET,3,9,5067503.133915,5069263.133915,DAO,2,
TRANSMITPACKET,2,8,5069614.000336,5071374.000336,DAO,2,
TRANSMITPACKET,1,8,6000960.000000,6003808.000000,App1_SENSOR_APP-7,0,
TRANSMITPACKET,8,10,6003808.000000,6003819.240000,App1_SENSOR_APP-7,0,
TRANSMITPACKET,10,11,6003819.240000,6003832.560000,App1_SENSOR_APP-7,0,
TRANSMITPACKET,6,3,6001920.000000,6004768.000000,App2_SENSOR_APP-7,0,
TRANSMITPACKET,3,9,6006688.000000,6009536.000000,App2_SENSOR_APP-7,0,
TRANSMITPACKET,1,8,6009329.400403,6011089.400403,DAO,2,
TRANSMITPACKET,9,8,6011137.000000,6012897.000000,DAO,2,
TRANSMITPACKET,2,8,6013489.400403,6015249.400403,DAO,2,
TRANSMITPACKET,5,2,6015910.080752,6017670.080752,DAO,1,
TRANSMITPACKET,3,9,6016046.040712,6017806.040712,DAO,2,
TRANSMITPACKET,4,1,6018257.800806,6020017.800806,DAO,2,
TRANSMITPACKET,9,8,6019407.040712,6022255.040712,App2_SENSOR_APP-7,0,
TRANSMITPACKET,8,10,6022255.040712,6022266.280712,App2_SENSOR_APP-7,0,
TRANSMITPACKET,10,11,6022266.280712,6022279.600712,App2_SENSOR_APP-7,0,
TRANSMITPACKET,6,3,6028895.441115,6030655.441115,DAO,2,
TRANSMITPACKET,5,2,6031951.080752,6033711.080752,DAO,2,
TRANSMITPACKET,7,5,6041307.481155,6043067.481155,DAO,2,
TRANSMITPACKET,7,5,6046269.481155,6048029.481155,DAO,2,
TRANSMITPACKET,3,9,6065190.360698,6066950.360698,DAO,2,
TRANSMITPACKET,2,8,6068107.400403,6069867.400403,DAO,2,
TRANSMITPACKET,5,1,6172950.000000,6174838.000000,DIO,2,
TRANSMITPACKET,5,2,6172950.000000,6174838.000000,DIO,2,
TRANSMITPACKET,5,7,6172950.000000,6174838.000000,DIO,2,
TRANSMITPACKET,8,1,6229447.000000,6231335.000000,DIO,2,
TRANSMITPACKET,8,2,6229447.000000,6231335.000000,DIO,2,
TRANSMITPACKET,8,9,6229447.000000,6231335.000000,DIO,2,
TRANSMITPACKET,9,2,6559489.000000,6561377.000000,DIO,2,
TRANSMITPACKET,9,3,6559489.000000,6561377.000000,DIO,2,
TRANSMITPACKET,9,8,6559489.000000,6561377.000000,DIO,2,
TRANSMITPACKET,7,4,6566337.000000,6568225.000000,DIO,2,
TRANSMITPACKET,7,5,6566337.000000,6568225.000000,DIO,2,
TRANSMITPACKET,6,3,6703492.000000,6705380.000000,DIO,2,
TRANSMITPACKET,1,2,6847443.000000,6849331.000000,DIO,2,
TRANSMITPACKET,1,4,6847443.000000,6849331.000000,DIO,2,
TRANSMITPACKET,1,5,6847443.000000,6849331.000000,DIO,2,
TRANSMITPACKET,1,8,6847443.000000,6849331.000000,DIO,2,
