BATTERY,2,99.998587,8769.000000,,
BATTERY,2,99.998587,8769.000000,,
BATTERY,2,99.997876,13185.000000,,
BATTERY,2,99.996964,15138.000000,,
BATTERY,2,99.996869,15728.000000,,
BATTERY,2,99.995898,17809.000000,,
BATTERY,2,99.995795,18448.000000,,
BATTERY,2,99.994896,20208.000000,,
BATTERY,2,99.994720,21298.000000,,
BATTERY,2,99.993755,23186.000000,,
BATTERY,2,99.993202,26616.000000,,
BATTERY,2,99.993202,26616.000000,,
BATTERY,2,99.992688,29809.000000,,
BATTERY,2,99.991723,31697.000000,,
BATTERY,2,99.991517,32978.000000,,
BATTERY,2,99.990552,34866.000000,,
BATTERY,2,99.990531,34995.000000,,
BATTERY,2,99.989560,37076.000000,,
BATTERY,2,99.989302,38676.000000,,
BATTERY,2,99.988402,40436.000000,,
BATTERY,2,99.987892,43605.000000,,
BATTERY,2,99.987892,43605.000000,,
BATTERY,2,99.987251,47585.000000,,
BATTERY,2,99.987251,47585.000000,,
BATTERY,2,99.986295,53516.000000,,
BATTERY,2,99.985330,55404.000000,,
BATTERY,2,99.984923,57933.000000,,
BATTERY,2,99.984923,57933.000000,,
BATTERY,2,99.984696,59342.000000,,
BATTERY,2,99.983725,61423.000000,,
BATTERY,2,99.983145,65019.000000,,
BATTERY,2,99.982180,66907.000000,,
BATTERY,2,99.982108,67355.000000,,
BATTERY,2,99.981197,69308.000000,,
BATTERY,2,99.980531,73438.000000,,
BATTERY,2,99.979560,75519.000000,,
BATTERY,2,99.979457,76159.000000,,
BATTERY,2,99.978492,78047.000000,,
BATTERY,2,99.977460,84454.000000,,
BATTERY,2,99.976495,86342.000000,,
BATTERY,2,99.975778,90792.000000,,
BATTERY,2,99.974813,92680.000000,,
BATTERY,2,99.974637,93769.000000,,
BATTERY,2,99.973666,95850.000000,,
BATTERY,2,99.971474,109460.000000,,
BATTERY,2,99.970502,111541.000000,,
BATTERY,2,99.970264,113021.000000,,
BATTERY,2,99.969299,114909.000000,,
BATTERY,2,99.968737,118398.000000,,
BATTERY,2,99.968737,118398.000000,,
BATTERY,2,99.967850,123904.000000,,
BATTERY,2,99.966885,125792.000000,,
BATTERY,2,99.965251,135932.000000,,
BATTERY,2,99.965251,135932.000000,,
BATTERY,2,99.960044,168254.000000,,
BATTERY,2,99.959073,170335.000000,,
BATTERY,2,99.957168,182156.000000,,
BATTERY,2,99.956203,184044.000000,,
BATTERY,2,99.953129,203122.000000,,
BATTERY,2,99.952164,205010.000000,,
BATTERY,2,99.951913,206569.000000,,
BATTERY,2,99.950948,208457.000000,,
BATTERY,2,99.944798,246631.000000,,
BATTERY,2,99.944798,246631.000000,,
BATTERY,2,99.943094,257206.000000,,
BATTERY,2,99.943094,257206.000000,,
